"estimate","statistic","p.value","method","alternative","im.cell","microbe","cancer"
0.02303214,183142.4,0.8164801,"Spearman's rank correlation rho","two.sided","Eosinophils","Rhodopseudomonas","GI"
0,187460,1,"Spearman's rank correlation rho","two.sided","Neutrophils","Rhodopseudomonas","GI"
0.1394391,161320.8,0.1580308,"Spearman's rank correlation rho","two.sided","TILs","Rhodopseudomonas","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.naive","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.memory","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Eosinophils","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Neutrophils","Rhodospirillum","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","TILs","Rhodospirillum","GI"
-0.04171593,195280.1,0.6741479,"Spearman's rank correlation rho","two.sided","B.cells.naive","Rhodothermus","GI"
-0.1265833,211189.3,0.2003846,"Spearman's rank correlation rho","two.sided","B.cells.memory","Rhodothermus","GI"
-0.1044283,207036.1,0.2914344,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Rhodothermus","GI"
-0.1463717,214898.8,0.1381646,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Rhodothermus","GI"
-0.00463335,188328.6,0.9627681,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Rhodothermus","GI"
-0.08564826,203515.6,0.3873256,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Rhodothermus","GI"
-0.0457662,196039.3,0.6445644,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Rhodothermus","GI"
-0.01283806,189866.6,0.8970839,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Rhodothermus","GI"
0.1833895,153081.8,0.06239952,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Rhodothermus","GI"
-0.01311712,189918.9,0.8948595,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Rhodothermus","GI"
0.09898454,168904.4,0.3174531,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Rhodothermus","GI"
0.008504933,185865.7,0.9317153,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Rhodothermus","GI"
-0.06772521,200155.8,0.4945426,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Rhodothermus","GI"
0.008191758,185924.4,0.934224,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Rhodothermus","GI"
-0.0365448,194310.7,0.7126466,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Rhodothermus","GI"
-0.09351751,204990.8,0.345047,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Rhodothermus","GI"
0.07154541,174048.1,0.4704604,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Rhodothermus","GI"
-0.08251019,202927.4,0.4050177,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Rhodothermus","GI"
-0.07218141,200991.1,0.466514,"Spearman's rank correlation rho","two.sided","Eosinophils","Rhodothermus","GI"
-0.1635088,218111.4,0.09721712,"Spearman's rank correlation rho","two.sided","Neutrophils","Rhodothermus","GI"
-0.0918167,204672,0.35393,"Spearman's rank correlation rho","two.sided","TILs","Rhodothermus","GI"
0.05169336,177769.6,0.6022636,"Spearman's rank correlation rho","two.sided","B.cells.naive","Rosa","GI"
0.1061031,167569.9,0.2837222,"Spearman's rank correlation rho","two.sided","B.cells.memory","Rosa","GI"
-0.05837204,198402.4,0.5561378,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Rosa","GI"
0.1217584,164635.2,0.2182197,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Rosa","GI"
-0.06975007,200535.3,0.4816978,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Rosa","GI"
0.1069917,167403.3,0.2796861,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Rosa","GI"
0.0491424,178247.8,0.6203188,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Rosa","GI"
0.1244553,164129.6,0.2081167,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Rosa","GI"
-0.09457369,205188.8,0.339602,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Rosa","GI"
0.0977712,169131.8,0.3234506,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Rosa","GI"
-0.2686458,237820.3,0.005825764,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Rosa","GI"
-0.01998933,191207.2,0.8403794,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Rosa","GI"
-0.09712639,205667.3,0.3266674,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Rosa","GI"
-0.1647663,218347.1,0.09463705,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Rosa","GI"
-0.004632521,188328.4,0.9627747,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Rosa","GI"
0.06485387,175302.5,0.5130617,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Rosa","GI"
-0.2116827,227142,0.03099269,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Rosa","GI"
-0.1558718,216679.7,0.1140958,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Rosa","GI"
0.03430743,181028.7,0.7295368,"Spearman's rank correlation rho","two.sided","Eosinophils","Rosa","GI"
0.03170367,181516.8,0.7493565,"Spearman's rank correlation rho","two.sided","Neutrophils","Rosa","GI"
-0.1752054,220304,0.07529854,"Spearman's rank correlation rho","two.sided","TILs","Rosa","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.naive","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.memory","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Eosinophils","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Neutrophils","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","TILs","Roseovarius","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.naive","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.memory","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Eosinophils","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Neutrophils","Rothia","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","TILs","Rothia","GI"
0.03648895,180619.8,0.7130665,"Spearman's rank correlation rho","two.sided","B.cells.naive","Rufibacter","GI"
-0.04520354,195933.9,0.6486424,"Spearman's rank correlation rho","two.sided","B.cells.memory","Rufibacter","GI"
0.04688446,178671,0.6364909,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Rufibacter","GI"
-0.1350455,212775.6,0.1716803,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Rufibacter","GI"
0.04773829,178511,0.6303549,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Rufibacter","GI"
-0.08616824,203613.1,0.3844395,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Rufibacter","GI"
-0.1099701,208075,0.2664394,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Rufibacter","GI"
-0.04669231,196212.9,0.6378752,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Rufibacter","GI"
0.1434557,160567.8,0.1462763,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Rufibacter","GI"
-0.03791118,194566.8,0.7023988,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Rufibacter","GI"
0.2170912,146764.1,0.02685516,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Rufibacter","GI"
0.01789489,184105.4,0.8569159,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Rufibacter","GI"
-0.02351263,191867.7,0.8127208,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Rufibacter","GI"
0.1115832,166542.6,0.2594457,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Rufibacter","GI"
-0.1289672,211636.2,0.1919702,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Rufibacter","GI"
0.05824632,176541.1,0.5569901,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Rufibacter","GI"
0.1756227,154537.8,0.07454601,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Rufibacter","GI"
0.09109653,170383,0.3577338,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Rufibacter","GI"
-0.04114024,195172.1,0.6783948,"Spearman's rank correlation rho","two.sided","Eosinophils","Rufibacter","GI"
0.05297816,177528.7,0.5932594,"Spearman's rank correlation rho","two.sided","Neutrophils","Rufibacter","GI"
0.04158798,179663.9,0.675091,"Spearman's rank correlation rho","two.sided","TILs","Rufibacter","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.naive","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.memory","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Eosinophils","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Neutrophils","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","TILs","Runella","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.naive","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.memory","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Eosinophils","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Neutrophils","Saccharomyces","GI"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","TILs","Saccharomyces","GI"
-0.1787892,220975.8,0.06938206,"Spearman's rank correlation rho","two.sided","B.cells.naive","Saccharopolyspora","GI"
0.05545118,177065.1,0.5761009,"Spearman's rank correlation rho","two.sided","B.cells.memory","Saccharopolyspora","GI"
-0.1532762,216193.2,0.1203231,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Saccharopolyspora","GI"
0.08462849,171595.5,0.3930233,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Saccharopolyspora","GI"
-0.109251,207940.2,0.269598,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Saccharopolyspora","GI"
