"node","closeness"
"INS",11161038.4233739
"IFI16",11160771.3568601
"ZNF285",11160350.8165759
"HCK",11160336.4445057
"FOLR1",11160324.5178393
"ZNF280B",11160153.5734535
"TSPAN5",11159583.009906
"TRAPPC2L",11159549.0570252
"DNAH11",11158709.3496033
"g__Gemmatirosa",11158491.7715406
"s__Gemmatirosa kalamazoonesis",11158491.7715406
"TSPAN4",11158342.5031376
"ELOVL7",11158340.0789004
"SALL4",11158278.295265
"TTK",11157673.3744418
"KCNH3",11156809.1521364
"RNF186",11156227.3487713
"ADAMTSL5",11156028.6612956
"APOA4",11155978.2694018
"TJP2",11154160.4654342
"KIAA1549",11154063.3265887
"VWF",11153406.4680743
"GPR17",11153394.1294003
"IRAK1BP1",11151608.373384
"FAM83B",11151442.0408117
"XAGE5",11151378.3873432
"GARNL3",11151077.3023581
"GABRG2",11150751.9026864
"ATP2C2",11150638.2068607
"PAQR8",11150589.1306011
"HS6ST2",11150036.121204
"SLC39A4",11149725.0203503
"k__unclassified-p__Ignavibacteriae",11148178.4466155
"p__Ignavibacteriae",11148178.4466155
"c__Ignavibacteria",11148178.4466155
"o__Ignavibacteriales",11148178.4466155
"f__Melioribacteraceae",11148178.4466155
"g__Melioribacter",11148178.4466155
"s__Melioribacter roseus",11148178.4466155
"CD200",11147427.3417101
"ZNF69",11147310.3960065
"CLEC12A",11146686.1805058
"g__Actinotignum",11145235.6561719
"s__Actinotignum schaalii",11145235.6561719
"LRRK1",11144455.4244623
"IFI44L",11143548.5268681
"LOC100631378",11143232.6007976
"ESYT3",11143050.2440421
"s__Haemophilus influenzae",11140856.9889643
"FUT3",11140489.0717537
"KCNA2",11140335.9021434
"CKLF-CMTM1",11138794.9341235
"LST1",11138150.8656755
"CPLX1",11137978.8146644
"HSH2D",11137847.7828424
"CST2",11135511.9397241
"CYP2B6",11135113.9711277
"FXYD2",11134927.1650978
"SPRR2D",11134657.715592
"PDE3B",11134419.889378
"FOLR3",11134159.943297
"EYA2",11134073.6446255
"s__Pseudonocardia dioxanivorans",11134018.1030618
"CCL24",11134010.3825479
"MTFP1",11133693.7479447
"HEY2",11132979.8944635
"MYLPF",11132873.8534155
"g__Yimella",11132520.2577286
"s__Yimella sp. cx-51",11132520.2577286
"CTSW",11132193.8163716
"KCNK13",11131735.4530262
"GJB6",11130883.1896503
"ZNF461",11130149.5978561
"CFTR",11130111.3899658
"SLC16A1",11130010.339483
"PIR",11128571.2396228
"RIPK4",11128364.7014038
"HAGHL",11128167.8212525
"NMB",11127435.287369
"GK",11127365.1871387
"CASP6",11127020.0714172
"KLRF1",11126824.8001994
"RIMBP3",11126673.6233805
"HGF",11126668.9693525
"KRT16P3",11126345.2272978
"PLCB4",11126341.8220888
"CTU2",11126233.186414
"MYL2",11125926.2884698
"s__Actinoplanes sp. OR16",11124324.3146666
"SPATA2",11124022.606081
"PPT2",11123856.3067039
"GFPT2",11123748.8842046
"PROCR",11123738.4501228
"PSIP1",11123539.7277574
"PRKCB",11123113.4706967
"C1orf53",11123041.5490445
"LILRA2",11123026.4480798
"s__Pyricularia pennisetigena",11121869.2182848
"DLGAP3",11121616.3224171
"ZNF287",11121308.7696625
"g__Defluviimonas",11121018.9093907
"s__Defluviimonas alba",11121018.9093907
"GJA9",11120020.1746211
"SHH",11119345.3693813
"GLIS1",11119328.5657431
"g__Ottowia",11118732.5296555
"TMEM31",11118207.8609857
"CRADD",11117310.9746104
"CYP4B1",11116911.7134255
"CD109",11116909.3528973
"PLA2G15",11116824.9334818
"NIPA1",11116737.4779078
"DNAJC12",11116195.3698282
"CXCL17",11115083.0734137
"QPCT",11114695.6513963
"GK3P",11114614.3430433
"KCNE3",11113770.925583
"CMTM7",11113658.0451134
"PCDHB16",11113314.0073974
"ACY1",11112977.9476073
"HLA-DPB1",11112158.2370311
"CAMKK1",11111874.4140678
"SYCE1L",11111486.3576348
"AASS",11111119.1334887
"AGTRAP",11110596.3572214
"EGF",11109996.1202197
"TAS1R3",11109445.3685222
"ZNF831",11109025.2026424
"ZFP41",11108573.7526207
"SYN2",11108470.4421227
"IL16",11107930.8871737
"ERVMER34-1",11107399.8559771
"SLC22A18AS",11106755.9093851
"PRSS16",11106576.0930291
"GLI2",11105498.9731919
"SLC35B4",11105492.5963735
"ULBP2",11104796.2491639
"AXIN2",11104303.9408971
"SLC26A5",11104005.9391264
"MOGAT3",11103913.7386859
"CD300A",11103651.010424
"ICOS",11103229.4196442
"s__Pontibacter pudoricolor",11102652.4669727
"AGR3",11101720.4930425
"BAIAP2",11101190.1633152
"BIRC7",11101070.7833186
"PIPOX",11100932.4869678
"f__Parachlamydiaceae",11100664.2793852
"HAVCR1",11100175.2951645
"COL28A1",11099708.5155793
"SCN3A",11099399.4285458
"DUSP27",11098977.130413
"TYROBP",11098442.9571471
"s__Gemmatimonas phototrophica",11098304.0806934
"KRTAP6-1",11097418.847794
"C16orf86",11097242.0734729
"CGREF1",11096936.4362654
"PLA2G12B",11096733.0018007
"ATF5",11096656.0486342
"s__Pseudomonas mendocina",11096412.9136272
"APOC2",11096302.6560406
"s__Natrarchaeobaculum aegyptiacum",11095926.9291436
"EGFR",11093903.3045938
"s__Corynebacterium kefirresidentii",11093775.3605101
"FOS",11093747.3925229
"s__Erythrobacter sp. HKB08",11093299.274689
"PIK3IP1",11093291.3478714
"ICOSLG",11092829.8891655
"PLEKHG5",11092406.3835807
"STEAP3",11091035.7946812
"FANCF",11090500.1716506
"HOXC8",11089987.8417964
"g__Enterocloster",11089549.8366716
"SESN3",11089394.2929005
"SNORA13",11089256.7105924
"HOXA9",11088070.5129865
"LY6K",11088044.0458632
"GTPBP8",11088012.8757156
"GLB1L3",11087873.7794791
"C21orf62",11087863.2631962
"FAM102B",11087708.3725716
"PPP1R14D",11087575.4519969
"CCDC81",11087573.0407604
"CRMP1",11087033.0080391
"IGSF6",11086870.9423711
"XAGE3",11086337.1899996
"CLECL1",11084151.7456346
"PSTPIP1",11083916.281316
"GDF11",11082805.4838098
"BPHL",11082472.9549599
"SRPX",11082006.0064666
"NDRG4",11081905.6255874
"MED31",11081748.8172555
"WFDC10B",11081126.3302833
"g__Naumovozyma",11079025.0394497
"ZNF70",11078360.3819846
"MCAM",11078293.3721476
"ADAM22",11078086.571625
"GAS1",11077726.6530681
"CTAGE7P",11077583.0308097
"TFF1",11077169.4285838
"DUSP10",11076919.7589789
"CBR3",11076836.3882928
"CLIP2",11076432.0396616
"SLC25A23",11076422.9514299
"ZC3H12C",11075456.6449635
"NTS",11075148.4039576
"KRTAP5-3",11074932.8044354
"s__Pseudomonas sp. CC6-YY-74",11074927.8294495
"NRXN3",11074175.0215173
"SEMA6D",11073965.8620348
"CT45A3",11073717.9581174
"LAYN",11073110.2262666
"g__Actinomadura",11072456.1553691
"s__Actinomadura sp. WMMB 499",11072456.1553691
"TMEM190",11072266.4940831
"BRI3BP",11071951.0452851
"CORO6",11071784.3240071
"CDC45",11070893.8885124
"HOGA1",11070630.2131282
"DSP",11069742.5100988
"TRIM6",11069561.8640761
"GALNT3",11069096.9485738
"PPM1L",11068435.6314701
"EGFL6",11067922.2353727
"CBLN3",11066956.3963423
"LYSMD2",11066890.5503756
"ARAP3",11066678.7346231
"TEKT4",11064684.5776531
"CORIN",11064640.4616792
"LGALS9B",11064286.8063443
"TSPAN9",11063909.7970367
"ASMT",11063751.0427627
"MAP2",11063359.0445528
"CTSG",11062964.9109057
"SHANK3",11062883.1890016
"COL21A1",11062132.3840764
"CARD17",11060753.4979403
"KCNK6",11060147.2065158
"TCEA3",11060071.5410323
"ENDOD1",11059736.6500497
"TC2N",11059490.0244552
"g__Niabella",11059260.8819853
"s__Niabella soli",11059260.8819853
"VAMP1",11057534.4144205
"BRCA2",11057351.2917857
"s__Megasphaera stantonii",11057171.4633929
"ZNF395",11056335.514327
"NHS",11056149.978387
"ANXA4",11055769.3541843
"LRRC20",11055672.4473178
"DERL3",11055633.7175167
"g__Bulleidia",11055576.5436267
"s__Bulleidia sp. zg-1006",11055576.5436267
"ANKRD26",11055027.4332796
"c__Spartobacteria",11054909.0043405
"s__Candidatus Xiphinematobacter sp. Idaho Grape",11054909.0043405
"ZNF709",11054729.3594688
"ICAM3",11054415.0400196
"SERPINB5",11054223.8502308
"C19orf48",11053933.5284525
"MYOM1",11053283.8206548
"LCN2",11053031.8926294
"NEBL",11051816.3080425
"TET1",11050018.2026978
"LEAP2",11049811.607696
"SLC25A27",11049016.6083062
"PAX9",11048946.684777
"DUOXA2",11048678.8959018
"ZNF525",11048631.5831423
"DNAH5",11047900.2318244
"TNFSF12-TNFSF13",11045639.4189896
"SLX1A-SULT1A3",11045584.9618878
"CMKLR1",11044920.0561741
"CGNL1",11044826.806563
"CPNE5",11044330.4675547
"MAL2",11044263.2458211
"MSRB3",11043927.4162781
"IL6R",11042937.464561
"DDTL",11042875.5177488
"SNHG9",11042851.0467205
"PAM",11042771.6511811
"FCN1",11042305.6497403
"s__Sandaracinus amylolyticus",11042235.2766819
"IL9R",11041085.5167847
"TNNC1",11040715.3703504
"KCNB1",11040582.7306366
"KRTAP10-11",11039792.3187736
"MREG",11039698.8828484
"GULP1",11039468.1192328
"CALCA",11038724.0958442
"CARD10",11037654.3781986
"SLC7A2",11036159.7534115
"HAS2",11036133.4067107
"TMEM160",11035338.2789043
"RIBC2",11034737.769532
"KLHDC8B",11033524.2050558
"REEP6",11033470.4399343
"COX4I2",11033114.1626763
"TCEAL6",11032885.3082371
"MTUS1",11032431.3262332
"SPRR2G",11032362.5200789
"LAMA2",11032173.1599367
"CDKN2A",11031604.7651514
"DACT3",11030727.9013157
"PRSS2",11030278.0156649
"ATP2B2",11029901.4130084
"MACROD1",11029628.7351728
"DEGS2",11028054.8562172
"PAQR5",11027411.2095235
"CNTNAP3",11027249.5829029
"YDJC",11026889.8066692
"TES",11025034.5412886
"GLRX",11022969.4873489
"ABCA10",11021824.1108603
"NUSAP1",11021674.7751578
"PERP",11021164.2950958
"REG1A",11020924.9299614
"TEAD4",11020794.930396
"GZMA",11020503.7710316
"s__Mycobacterium sp. JS623",11020369.5162725
"CDRT15",11020290.2248443
"SPRY4",11019943.0606377
"ANTXR2",11019813.7833136
"PDGFC",11018184.8953719
"JPX",11017636.5344103
"INMT",11016520.8931113
"UGT2B4",11015651.7929723
"ITGB2",11015293.3018353
"ABCB4",11015063.0907944
"DLK2",11015000.0945376
"KIR2DL4",11014744.5988829
"CCDC71L",11014284.1442355
"PLB1",11013688.4435717
"s__Acinetobacter schindleri",11013101.4020191
"WNK2",11012663.1202651
"MYADM",11011127.9819299
"MYL5",11010772.6676234
"GRP",11010509.9018606
"s__Candidatus Nitrosotalea okcheonensis",11010129.037876
"IL3RA",11009342.0340514
"MMP23B",11009203.3576351
"s__Hymenobacter busanensis",11008990.1521467
"HOXC11",11008712.1342317
"CSAG3",11008685.305532
"DAAM2",11008542.8990868
"ZNF404",11007730.9991259
"OS9",11007482.2566883
"NUPR1",11005933.8903436
"APOE",11005808.8622203
"PAEP",11004691.7928621
"HPN",11003811.5150192
"GZMK",11002801.1856429
"SLC29A3",11002327.9869678
"PRKCZ",11001644.9064983
"SPR",11000959.6978325
"GPR174",11000919.8889081
"LOC148709",11000700.8798483
"KCTD4",11000428.5591138
"s__Mycobacterium haemophilum",11000314.8030083
"KCTD15",10998900.5627257
"PCDHGA5",10998815.9064273
"TMEM74B",10998721.9190044
"E2F5",10997845.7014313
"RSPO3",10997691.5338381
"MT1H",10997127.4800893
"ZNF439",10996652.0439871
"FCRL3",10995945.5470831
"PTPRN",10995877.3928203
"UCK2",10994856.2425706
"IZUMO2",10994268.0596886
"DBP",10994061.0827603
"CYP27A1",10993818.3777437
"TOX3",10993354.3190228
"CARD14",10992352.8059074
"FOXD1",10990944.2309425
"ISG20",10986908.7477249
"GRIN1",10986629.0641464
"NCOR1P1",10986578.5248451
"ABCC6P1",10986369.5152232
"TTR",10986056.7889106
"TLR5",10985798.4165292
"SYT9",10985359.0477778
"GCAT",10984605.1680783
"NDFIP2",10984024.0731969
"CAPN13",10983985.9063354
"RIMS1",10983510.5126339
"TYSND1",10983359.3340593
"ADAM12",10982979.9038804
"ZNF670-ZNF695",10982515.1665148
"IQGAP3",10982214.0715463
"BLVRB",10981979.7346521
"EPYC",10981835.96501
"FBXL14",10981286.0611405
"SLC43A3",10980912.534137
"TP73-AS1",10980529.9028805
"g__Archangium",10980296.7927294
"ZNF720",10980112.0439475
"MYH7B",10979985.5796136
"s__Encephalitozoon intestinalis",10979504.0210914
"PPL",10978916.8352005
"SEMA3A",10978847.1388209
"ELOVL6",10978527.4798523
"TNFAIP3",10978149.383713
"s__Pseudomonas sp. RD8MR3",10978032.4101893
"WNT16",10977893.4944177
"FGD6",10977401.0171926
"DGKA",10976975.6955653
"ARHGEF15",10976683.9972478
"TMEM30B",10975377.5070044
"C6orf118",10975252.4832327
"NAPSB",10974991.5363559
"s__Comamonas sp. NLF-7-7",10974742.5151147
"TCOF1",10974447.5260972
"PEMT",10974076.6382709
"PTER",10973478.6108375
"MYEF2",10973041.8464112
"CHST2",10972938.0082805
"MDK",10972609.5243342
"PPIC",10970514.7349627
"NR1D1",10969952.8079047
"SSPN",10969644.3376595
"CAPNS1",10969641.4987249
"ITPRIPL2",10969517.8350319
"CLIC6",10969074.8033903
"FLVCR2",10968932.0939554
"DOC2B",10968830.0296268
"ZNF154",10968523.0629449
"CMTM8",10967695.6337709
"C15orf41",10967169.1751009
"BMP8A",10966242.7288022
"TRIM17",10966227.2854487
"RAET1L",10965403.7500748
"g__Thalassoglobus",10964871.4053635
"s__Thalassoglobus polymorphus",10964871.4053635
"EPB41L4B",10964864.9588768
"PMFBP1",10964548.544551
"CYP3A5",10964511.5550789
"TFF2",10964414.1857423
"HES1",10964306.9127612
"TMEM108",10963429.4353992
"ACYP1",10961159.3890322
"MYH11",10961053.0844513
"PFDN4",10958422.6512545
"CA13",10958345.9137149
"CHN2",10957608.8240963
"ASTN1",10957171.397204
"TMEM130",10956241.8786144
"LMO4",10955742.2125753
"MAB21L1",10955578.6987938
"PITPNM3",10955504.0958551
"RNASE4",10955124.2473427
"ADAMTS12",10951866.4558162
"CENPV",10951494.2182677
"GIMAP4",10950326.3698373
"g__Urechidicola",10950278.6102151
"s__Urechidicola croceus",10950278.6102151
"TPD52L1",10950245.1383016
"RAB27A",10949661.9709021
"HLA-F-AS1",10949625.6985453
"DHRS9",10949323.1431101
"PIM1",10949121.9749722
"g__Blautia",10948909.766242
"PFN2",10948838.9147677
"PILRB",10948291.9438036
"HCG27",10948275.5470217
"TUBA3E",10948154.5507592
"NR0B2",10947433.3939376
"PPP1R9A",10946982.880637
"PREX2",10945724.9216929
"E2F8",10945304.960273
"EVI2B",10944982.2503854
"C1orf162",10944830.7396499
"FOLH1",10943705.2003565
"C20orf27",10943298.1378282
"ARHGAP39",10943177.0301859
"CCDC85A",10942990.2527606
"CPXM1",10942134.6478211
"OR11H2",10940907.703773
"g__Filimonas",10940039.5348367
"s__Filimonas lacunae",10940039.5348367
"ALOX15",10939773.148052
"IFIT2",10939501.2073306
"PI3",10939144.5742669
"CPZ",10938374.3798962
"MAGEA12",10937681.9797851
"s__Sphingomonas sp. KC8",10937300.758999
"CRISPLD2",10936664.5086995
"HAVCR2",10936429.3473771
"LAIR1",10935709.2785908
"BHLHE41",10935522.4176315
"SLITRK6",10935175.6306171
"DISP2",10934817.9915479
"C10orf99",10934558.5231683
"s__Aspergillus puulaauensis",10934482.5504912
"NEK10",10934083.1742894
"EFS",10933822.3467465
"RGS22",10933729.8642649
"GRM8",10933686.3917902
"TPRXL",10933519.3289474
"KRTAP5-2",10933250.7276533
"SPOCK3",10932770.9809699
"TLL2",10932574.9520368
"BEX5",10931500.967761
"ZNF254",10931431.8029919
"ABHD6",10930231.4987515
"GEM",10929575.1413871
"CD79A",10929514.6790227
"ADAMTS7",10928518.5324769
"KCNA6",10927865.1238523
"PCDH7",10927845.3881461
"g__Paraflavitalea",10927766.1403946
"s__Paraflavitalea soli",10927766.1403946
"HPSE",10926885.2748264
"LGALS2",10926028.6057291
"GPX7",10925957.6304365
"g__Sulfuricurvum",10925644.9007841
"s__Sulfuricurvum kujiense",10925644.9007841
"SLCO1C1",10925476.4957388
"LGALS3BP",10924306.1657668
"DDX43",10924233.7725522
"o__Silvanigrellales",10923950.2862501
"f__Silvanigrellaceae",10923950.2862501
"g__Silvanigrella",10923950.2862501
"s__Silvanigrella aquatica",10923950.2862501
"TEX15",10923811.1963105
"OR7E12P",10923597.5114417
"MYH13",10923092.4084011
"MAPK8IP1",10923078.1262047
"SLC26A3",10921143.6556106
"s__Streptomyces sp. CdTB01",10921082.6984272
"HLX",10920803.2471255
"ANTXR1",10920756.6377395
"s__Sphingomonas wittichii",10920309.6299645
"CHI3L2",10919854.560231
"ZNF155",10919793.3284104
"OR2A1",10919207.2408339
"CLU",10918761.8367784
"MIR205HG",10918516.2367419
"LAT",10917576.0593072
"SLC1A4",10917387.3915185
"CARHSP1",10916843.2900712
"KLHL25",10916323.5559341
"PIP",10916269.7076852
"ADRA2C",10915760.4788284
"MACC1",10915317.1263862
"PAGE2",10914980.9315982
"FHL1",10914220.5576532
"FOXG1",10914186.9889589
"ROM1",10914019.1750518
"KRTDAP",10913778.1877399
"PABPC3",10913538.7997491
"ZNF772",10912560.8975189
"RAB19",10912507.899481
"MS4A4A",10912062.7647677
"NPR3",10911964.0270063
"ALDH1A1",10911865.9482406
"NLGN1",10911008.95903
"DSCR8",10910764.2872414
"KRT13",10910322.5760843
"PAMR1",10908965.5298538
"THBS3",10908571.0969361
"LINGO1",10908321.9848207
"s__Pseudomonas chlororaphis",10908142.9196182
"HHIPL1",10907944.045411
"CYB561",10907940.6932197
"COTL1",10907708.8835505
"OR2L1P",10907653.1379839
"CSTA",10907647.9149569
"FLJ42393",10906262.8276587
"SEC31B",10905177.0925712
"AGAP11",10904346.9042472
"TDO2",10903462.9438652
"LPAR1",10902775.5936415
"DHFR",10901665.0766483
"CAPN8",10901422.5961359
"PLXNB1",10901283.8233078
"MARS2",10901040.8807079
"UBXN8",10900796.2079435
"WDR62",10900360.9987201
"PPP1R3C",10899561.0057298
"CCDC15",10899507.5882805
"EFHD1",10897927.3882733
"S100A3",10897731.8384287
"RBP4",10897627.0164916
"ARHGAP6",10897397.1492972
"RYR1",10897212.6797222
"STK17A",10897191.1064067
"DLL4",10896406.2044555
"GIMAP7",10896228.4036227
"FAIM2",10896037.4979882
"SPRY2",10895948.8411625
"DBNDD2",10895708.3087526
"SLC1A1",10895658.7184185
"CAPN9",10895496.6994132
"JPH3",10895217.9464683
"ZNF528",10895157.3017333
"f__Sinobacteraceae",10895092.2524817
"ERV3-1",10894409.2133274
"ZAP70",10894390.5352579
"BTNL9",10893892.7766102
"s__Microbacterium lushaniae",10893400.2350738
"ALB",10893191.1838043
"CCDC30",10892621.3683805
"C1R",10891812.2525792
"CD2",10891494.6521557
"CD247",10890939.0353439
"OSBPL5",10890433.5983143
"LRP8",10889530.2322906
"FCN3",10888846.5776527
"MYO5B",10888732.4820224
"CPA3",10888602.3296447
"SMO",10888427.1952693
"DMD",10887981.3347357
"GNRH1",10887469.9781131
"CAMK2B",10886626.8523358
"APBB1",10886557.2896995
"PLP1",10885748.067675
"PHLDA1",10885712.4545825
"SPRR1A",10885361.0024118
"TBC1D9",10882969.586048
"RGS7",10880743.3114492
"MPP6",10880340.0172704
"PACSIN2",10880257.690189
"TUBB1",10880112.6382194
"CCBE1",10878914.7181362
"ETV5",10878726.1778264
"GREM1",10878046.4499363
"PRAP1",10877798.9747879
"TMEM106C",10877278.0734892
"s__Corynebacterium urealyticum",10877258.7445016
"PRRT2",10877034.0562002
"L3MBTL4",10875794.5707084
"NELL1",10874809.1183222
"PHACTR3",10873695.7637587
"ZNF556",10873637.2858252
"CAMK4",10872297.6618666
"AMMECR1",10871110.8672151
"TMEM97",10869659.7570151
"TMPRSS3",10868333.1191972
"s__Pseudomonas sp. S07E 245",10868250.2118686
"CXCR2",10868119.9728802
"TGFBI",10867094.8087049
"CELF3",10866753.0410731
"SLC24A5",10864994.1945186
"PTK6",10864798.696214
"MMP16",10864553.6580407
"PLGLB1",10862865.1292057
"LAMA4",10862422.7758066
"C8orf37",10862360.7692906
"FBXL19-AS1",10862048.692439
"LONRF2",10861954.03347
"ANKRD35",10861619.6798125
"LDLR",10861407.3388555
"NMU",10860723.2615933
"PRTFDC1",10860606.3619625
"ZNF471",10860327.4367417
"NRIP2",10860312.7399982
"HAMP",10860178.2517722
"TMCC2",10860046.9623004
"CERKL",10859456.6819772
"ZNF415",10858546.0296619
"DNAH9",10857425.3162971
"STARD8",10857420.5904286
"RIMBP3B",10856718.7012642
"C4B",10856681.907232
"QKI",10856323.4309083
"GYG2",10855475.6707937
"SCRG1",10854137.2581151
"CDK5R1",10854080.8658659
"STK32C",10852536.415975
"TPST2",10852458.5146649
"g__Scheffersomyces",10852240.3175332
"s__Scheffersomyces stipitis",10852240.3175332
"STC1",10851937.9505389
"s__Clostridium baratii",10851266.7082714
"ORM1",10851002.3958749
"ETNK2",10850947.4895067
"STAT4",10850712.3905596
"ZDBF2",10848142.1802317
"PTGIS",10848118.8870202
"ITGAD",10848002.8559772
"MMP7",10845071.7543806
"LHX2",10845067.9437595
"KIAA1217",10844906.2551964
"APOBR",10844690.1818627
"PLA2G1B",10844326.1964548
"VGLL3",10844040.8515421
"GDF2",10844029.8734323
"UBASH3A",10843836.6720424
"ELF5",10843242.1421125
"CAPN6",10843224.1273942
"PCDH15",10842827.2965564
"SNX21",10841803.3575446
"BCHE",10840949.6979302
"FBXL7",10840792.1754112
"FAM25A",10840675.8909592
"SLC6A13",10840220.1662387
"SCN1A",10839943.6750104
"FZD2",10838986.2771242
"DTYMK",10838793.8878707
"TNFSF11",10838481.2334062
"GPR18",10838282.2559579
"CD33",10837792.4581103
"POLR2J4",10837498.4110227
"ZNF420",10836860.88407
"SNTG2",10835872.1526387
"s__Streptococcus equi",10835833.5969154
"TMEM80",10835793.7596422
"SPC24",10835337.507651
"SH2D2A",10835099.1069713
"STC2",10834130.7692539
"CDH3",10832933.3147466
"AKNA",10832486.5344425
"RFPL4A",10832200.708374
"SPRR2E",10831531.6228503
"ADH1B",10830874.8548283
"CDH23",10830391.919443
"CDCA7L",10829851.8664664
"IFNE",10829830.3152502
"PLEKHG3",10829104.0945005
"LINC00115",10828915.7052549
"RAPGEF5",10826454.3424906
"s__Streptomyces alboflavus",10825137.6735828
"RASSF8",10824778.3947564
"PCDHA9",10824431.9345824
"s__Staphylococcus haemolyticus",10823739.7104854
"GALNT14",10823733.563305
"HOMER1",10823613.183212
"TNNI3",10823339.2876228
"ARHGAP31",10822122.2423372
"ACP5",10821940.4929951
"ZBTB16",10821356.0520028
"TM4SF5",10820786.0464889
"FAS",10820636.7331739
"ZNF587B",10820627.231956
"MIR199B",10818898.0704717
"ZNF549",10818617.1898465
"EID2B",10817591.0678507
"CTNNA2",10817403.825884
"PTPRS",10817199.1991837
"STBD1",10816629.3646198
"AGMAT",10816167.1407469
"TTC25",10815446.34361
"SUPT3H",10815250.2259935
"CCT6B",10814811.9612406
"SIRPB1",10814190.1631788
"CCL13",10814138.2684005
"ZNF517",10813992.583407
"SCNN1G",10813054.4941699
"KTI12",10811859.3663793
"AKR1B10",10811820.2010236
"PRICKLE2",10811563.0295255
"s__Stenotrophomonas maltophilia",10811488.2795636
"SCN8A",10810129.1967294
"SNX22",10809374.5985488
"C19orf25",10808900.6122884
"TRIB2",10808700.8687954
"RCN3",10808191.7712709
"POPDC3",10807347.3698531
"CDC6",10807161.1322102
"TMEM156",10806705.924102
"NR4A2",10806579.325565
"SPI1",10806358.1208109
"ABO",10805674.1006557
"CSMD2",10805014.1757148
"SLC9A7P1",10804562.7174262
"HOXC6",10804446.4178716
"FKBP7",10803889.124907
