"node","betweencent"
"SPRN",2102.51666666667
"SPRR1A",0
"SPRR1B",0
"SPRR2A",0
"SPRR2B",0
"SPRR2D",0
"SPRR2E",0
"SPRR2F",0
"SPRR2G",0
"SPRR3",0
"SPRR4",0
"SPRY2",2489.13333333333
"SPRY3",1734.16666666667
"SPRY4",1062.5
"SPRYD4",3282
"SPRYD7",105934.808134921
"SPSB1",138.75
"SPSB2",0
"SPSB4",461.208333333333
"SPTA1",0
"SPTB",0
"SPTBN2",0
"SPTBN4",0
"SPTBN5",928
"SPTLC3",0
"SPTSSA",1428.75
"SPTSSB",0
"SPZ1",1
"SQLE",22246.5606227106
"SRC",3198.68095238095
"SRCIN1",6
"SRD5A1",74
"SRD5A2",0
"SRD5A3",24
"SRGAP3",1700.26666666667
"SRGN",730.75
"SRL",0
"SRMS",18.4166666666667
"SRPK3",0
"SRPX",0
"SRPX2",3
"SRR",211.716666666667
"SRRM3",44.75
"SRRM4",0
"SRRM5",2.75
"SRSF12",0
"SRXN1",135
"SRY",0
"SSBP2",124.5
"SSC5D",0
"SSH3",133765.718290044
"SSPN",0
"SSPO",615.5
"SSR4P1",347183.68487872
"SST",0
"SSTR1",0
"SSTR2",0
"SSTR3",456
"SSTR4",6840.12500000001
"SSTR5",0
"SSX1",0
"SSX2",9.75
"SSX2IP",14053.7551587302
"SSX3",0
"SSX4",0
"SSX4B",963884.903041361
"SSX5",0
"SSX7",3
"ST14",1434.11785714286
"ST18",0
"ST20",40380.0942460317
"ST20-MTHFS",203.5
"ST3GAL1",0
"ST3GAL2",24071.2440476191
"g__Micromonospora",0
"ST3GAL3",243.166666666667
"ST3GAL4",2508.41666666667
"ST3GAL5",0
"ST3GAL6",0
"ST6GAL1",3947.6
"ST6GAL2",0
"ST6GALNAC1",0
"ST6GALNAC2",0
"ST6GALNAC3",37
"ST6GALNAC4",11377.375
"ST6GALNAC5",0
"ST7-AS1",10508.3416666667
"ST7-AS2",3737.08809523809
"ST7-OT4",0
"ST8SIA1",12.75
"ST8SIA2",0
"ST8SIA3",0
"ST8SIA4",6784.41428571428
"ST8SIA5",0
"ST8SIA6",0
"STAB1",2230.25
"STAB2",0
"STAC",0
"STAC2",0
"STAC3",2
"STAG3",720.121428571429
"STAMBPL1",27084.1666666667
"f__Methylobacteriaceae",0
"g__Methylobacterium",0
"STAP1",0
"STAP2",104
"STAR",0
"STARD10",2847.92351190476
"STARD13",43305.705952381
"STARD4",14952.1618055555
"STARD5",0
"STARD6",112.5
"STARD8",303.5
"STARD9",5149.66666666667
"STAT4",0
"STATH",0
"STBD1",0
"STC1",623.527777777778
"STC2",150.875
"STEAP1",0
"STEAP1B",0
"STEAP2",0
"STEAP3",0
"STEAP4",0
"STH",0
"STIL",42616.3583333333
"o__Veillonellales",0
"f__Veillonellaceae",0
"STK17A",772.25
"STK17B",482.875
"STK31",33.5
"STK32A",0
"STK32B",0
"STK32C",0
"STK33",0
"STMN2",0
"STMN3",0
"STMN4",0
"STOML1",3908.80267857143
"STOML3",0
"STON1",2028.49166666667
"STON1-GTF2A1L",0
"STON2",0
"STOX1",13.75
"STOX2",0
"STRA6",0
"STRA8",0
"STRBP",13047.7380952381
"STRC",0
"STS",23
"STX11",2507.08333333333
"STX19",17
"STX1A",304.916666666667
"STX1B",0
"STX2",107612.929761905
"STX3",22118.8666666667
"STXBP1",4697.99166666667
"STXBP2",57109.790166084
"STXBP5L",0
"STXBP6",0
"STYK1",0
"SUCNR1",0
"ACSM2B",0
"ACSM3",0
"ACSM4",0
"ACSM5",0
"ACSS1",0
"ACSS3",0
"ACTA1",0
"ACTA2",42
"ACTB",0
"ACTBL2",9
"ACTC1",0
"ACTG1",0
"ACTG2",0
"ACTL10",13270.3
"ACTL6B",0
"ACTL7A",22358.5563492064
"ACTL7B",48571.3320346322
"ACTL8",42.5
"ACTN2",0
"ACTN3",0
"ACTR3C",46
"ACTR5",951.125
"ACTRT1",1353.625
"ACVR1C",0
"ACVR2B",8823.48333333333
"o__Coriobacteriales",0
"f__Atopobiaceae",0
"ACVRL1",262
"ACY1",74
"ACY3",0
"ACYP1",1186.16666666667
"ACYP2",88.125
"ADA",46.5
"ADAD1",1155.39642857143
"ADAD2",2046.025
"ADAL",44794.5993284493
"ADAM11",0
"ADAM12",0
"ADAM18",3
"ADAM19",7
"ADAM2",67.8166666666667
"ADAM20",35
"ADAM21",7
"ADAM21P1",0
"ADAM22",0
"ADAM23",0
"ADAM28",0
"ADAM29",81.5
"ADAM30",0
"ADAM32",1
"ADAM33",0
"ADAM3A",24690.8696844822
"ADAM6",279.25
"ADAM7",11830.5916666667
"ADAM8",0
"ADAMDEC1",0
"ADAMTS1",1368.33333333333
"ADAMTS10",85
"ADAMTS12",85
"ADAMTS13",2726.28333333333
"ADAMTS14",0
"ADAMTS15",0
"ADAMTS16",0
"ADAMTS17",0
"ADAMTS18",0
"ADAMTS19",0
"ADAMTS2",0
"ADAMTS20",0
"ADAMTS3",0
"ADAMTS4",24
"ADAMTS5",324.916666666667
"ADAMTS6",5
"ADAMTS7",64
"ADAMTS8",0
"ADAMTS9",0
"ADAMTS9-AS2",33184.3457005003
"ADAMTSL1",0
"C17orf107",0
"C17orf50",0
"C17orf58",724.416666666667
"C17orf64",274.791666666667
"C17orf67",0
"C17orf77",213.166666666667
"C17orf78",0
"C17orf82",274
"C17orf97",0
"C17orf98",0
"C17orf99",0
"C18orf32",11616.125
"C18orf54",2098.9
"C18orf63",49612.3019660895
"C19orf18",0
"C19orf25",883.583333333333
"C19orf33",0
"C19orf38",0
"C19orf48",0
"C19orf57",134
"C19orf71",3206.15
"C19orf73",3
"C19orf81",20
"SUGT1P3",2130.79166666667
"SULF1",0
"SULF2",74.0833333333333
"SULT1A2",13654.7083333333
"SULT1B1",0
"SULT1C2",0
"SULT1C3",0
"SULT1C4",0
"SULT1E1",0
"SULT2A1",0
"SULT2B1",0
"SULT4A1",0
"SULT6B1",2409.69166666667
"SUMO4",0
"SUN3",0
"SUPT3H",87.5
"SUSD2",0
"SUSD3",0
"SUSD4",0
"SUSD5",0
"SUV39H1",11498.9166666667
"SUV39H2",0
"SV2A",6
"SV2B",0
"SV2C",0
"SVEP1",0
"SVIP",902.5
"SVOP",0
"SVOPL",0
"SWSAP1",51049.9414682539
"SYBU",0
"SYCE1",0
"SYCE1L",0
"SYCE2",0
"SYCE3",0
"SYCN",472.458333333333
"SYCP1",61307.4816752693
"SYCP2",0
"SYCP2L",16
"SYCP3",0
"SYDE1",5171.43333333333
"SYDE2",1148.80833333333
"SYK",768.875
"SYN1",0
"SYN2",0
"SYN3",0
"SYNC",41079.1666666667
"SYNDIG1",0
"SYNDIG1L",333.541666666667
"SYNE1",0
"SYNGR1",0
"SYNGR2",114.05
"SYNGR3",0
"SYNGR4",0
"SYNJ2BP-COX16",55
"SYNM",39
"SYNPO",13600.7428571429
"SYNPO2",0
"SYNPO2L",427.916666666667
"SYNPR",0
"SYP",0
"SYPL2",38
"SYS1",116.75
"SYS1-DBNDD2",0
"SYT1",0
"SYT10",0
"SYT11",105.125
"SYT12",0
"SYT13",0
"SYT14",0
"SYT15",47.2916666666667
"SYT16",0
"SYT17",158
"SYT2",318.75
"SYT3",51
"SYT4",0
"SYT5",0
"SYT6",653.25
"SYT7",0
"SYT8",0
"SYT9",0
"SYTL1",9
"SYTL2",18801.8559523809
"SYTL3",227.375
"SYTL4",5900.03690476191
"SYTL5",0
"SYVN1",716.375
"TAAR1",0
"TAAR2",1374.48333333333
"TAAR6",0.75
"TAAR8",15798.4041666667
"TAC1",0
"TAC3",0
"TAC4",0
"TACC2",148.083333333333
"TACC3",1101.91666666667
"TACR1",0
"TACR2",5990.58333333333
"TACR3",0
"TACSTD2",0
"TADA3",256262.674675324
"TAF1L",420.25
"TAF4B",1
"TAF7L",617.5
"TAGAP",0
"TAGLN",0
"TAGLN3",0
"TAL1",2395.15
"TAL2",7.95833333333333
"TANC2",629.291666666667
"TAP1",9802.71865079365
"TARM1",96049.6264430019
"TARP",0
"TAS1R1",0
"TAS1R2",2726.00357142857
"TAS1R3",0
"TAS2R1",5629.36666666667
"TAS2R10",0
"TAS2R13",0
"TAS2R14",2
"TAS2R19",0
"TAS2R20",0
"TAS2R3",11
"TAS2R30",200.833333333333
"TAS2R31",0
"TAS2R38",0
"TAS2R39",0
"TAS2R4",73
"TAS2R40",0
"TAS2R41",8
"TAS2R42",0
"TAS2R43",0
"TAS2R46",0
"TAS2R5",0
"TAS2R50",0
"TAS2R60",21.9166666666667
"TAS2R7",44
"TAS2R8",0
"TAS2R9",0
"TAT",0
"TBC1D10C",0
"TBC1D2",50
"TBC1D26",1332.96111111111
"TBC1D28",1424.58333333333
"TBC1D3",14036.2833333333
"TBC1D30",0
"TBC1D3B",6519.34166666666
"TBC1D3C",11273.9083333333
"TBC1D3F",11743.2797619048
"TBC1D3G",2471.5
"TBC1D3H",384.75
"TBC1D3P2",475.583333333333
"TBC1D8",6494.00833333334
"TBC1D8B",1135.70833333333
"TBC1D9",3599.325
"TBKBP1",1111.83333333333
"TBL1Y",0
"TBPL2",0
"TBR1",8097.11666666667
"TBX1",0
"TBX10",0
"TBX15",0
"TBX18",0
"TBX19",465.375
"TBX2",0
"TBX20",0
"TBX21",0
"TBX22",0
"TBX3",0
"TBX4",0
"TBX5",0
"TBX6",0
"TBXA2R",0
"TBXAS1",41530.3008658008
"TC2N",0
"TCAM1P",434624.113213965
"TCAP",0
"TCEA2",663185.882954544
"TCEA3",414.616666666667
"TCEAL2",0
"TCEAL3",38499.930952381
"TCEAL5",0
"TCEAL6",5228.42261904762
"TCEAL7",0
"TCEANC",13429.2666666666
"TCERG1L",0
"TCF15",0
"TCF19",3
"TCF21",0
"TCF23",0
"TCF24",7323.69285714286
"TCF4",468.75
"TCF7",3441.29166666667
"TCF7L1",10663.9
"TCHH",0
"TCHHL1",0
"TCIRG1",32188.5585497837
"TCL1A",0
"TCN1",0
"TCN2",4435.41822344322
"TCOF1",1120.83333333333
"TCP10L",0
"TCP10L2",7165.59774436091
"TCP11",0
"TCTA",0
"TCTE1",2084.08333333333
"TCTE3",0
"TCTEX1D1",354.75
"TCTEX1D2",0
"TCTEX1D4",305.333333333333
"TDGF1",0
"TDGF1P3",97982.1617965364
"TDO2",0
"TDRD1",0
"TDRD10",0
"TDRD12",0
"TDRD5",0
"TDRD6",50384.9447802198
"TDRD9",0
"TDRKH",0
"TEAD2",20847.8916666667
"TEAD3",154.5
"TEAD4",0
"TEC",461.980392156863
"TECRL",24413.2176948052
"TECTA",1496
"TECTB",2980.075
"TEDDM1",0
"TEF",2192.41666666667
"TEK",5638.66666666666
"TEKT1",0
"TEKT2",0
"TEKT3",0
"TEKT4",0
"TEKT4P2",22.75
"TEKT5",0
"TEN1",75.25
"TEN1-CDK3",40.3333333333333
"TEPP",86.5833333333333
"TERT",0
"TES",268.5
"TESC",0
"TET1",151.5
"TEX101",1024.30595238095
"TEX11",0
"TEX12",50
"TEX13A",24481.4166666667
"TEX13B",0
"TEX14",0
"TEX15",0
"TEX19",3792.40725108225
"TEX22",126.75
"TEX26",0
"TEX28",13
"TEX29",0
"TEX30",18
"TEX9",78.25
"TF",0
"TFAP2A",0
"TFAP2B",34.75
"TFAP2C",0
"TFAP2D",0
"TFAP2E",0
"TFAP4",2300.63333333333
"TFCP2L1",0
"TFDP3",331.916666666667
"TFEB",2127.95833333333
"TFEC",6830.33333333333
"TFF1",0
"TFF2",0
"TFF3",0
"TFPI",44
"TFPI2",0
"TFR2",0
"TFRC",14450.6321428572
"TG",0
"TGFA",0
"TGFB1",11421.8252164502
"TGFB1I1",196.5
"TGFB2",0
"TGFB3",0
"TGFBI",36
"TGFBR3",3
"TGIF2",746.675
"TGIF2LX",0
"TGIF2LY",1
"TGM1",2
"TGM2",227.25
"TGM3",0
"TGM4",0
"TGM5",0
"TGM6",472.275
"TGM7",5450.78452380952
"TH",0
"THAP10",468.583333333333
"THAP11",703.625
"THAP2",371.083333333333
"THAP7-AS1",0
"THAP8",127
"THBD",382.416666666667
"THBS1",4087.95833333333
"THBS2",0
"THBS3",1047.25
"THBS4",0
"THEG",21
"THEGL",0
"THEM4",569.166666666667
"THEM5",0
"THEMIS",0
"THNSL1",24.25
"THNSL2",0
"THPO",0
"THRB",0
"THRSP",41.5
"THSD1",2532.41547619048
"THSD4",0
"THSD7A",12
"THSD7B",0
"THY1",5
"TIAF1",0
"TIAM1",0
"TIAM2",0
"TICAM2",1562.5
"TIE1",287.25
"TIFA",0
"TIFAB",0
"TIGD1",21.75
"TIGD2",14185.2051282051
"TIGD3",231.25
"TIGD4",2964.54166666667
"TIGD5",0
"TIGD7",5726.38452380952
"TIGIT",0
"TIMD4",0
"TIMM17B",262.333333333333
"TIMM8A",1735.60119047619
"TIMP2",931745.267775973
"TIMP3",102
"TIMP4",8
"TINAG",0
"TINAGL1",44.3333333333333
"TJP2",2376.92857142857
"TJP3",0
"TK1",161.25
"TKTL1",0
"TKTL2",8882.44166666667
"TLCD1",35
"TLCD2",22410.8619047619
"TLE2",3469.61666666667
"TLE4",127.75
"TLE6",0
"TLL1",0
"TLL2",56.5
"TLN2",568.520833333333
"TLR1",513.416666666667
"TLR10",0
"TLR2",55.8333333333333
"TLR3",0
"TLR4",1160.33333333333
"TLR5",133
"TLR6",63.1666666666667
"TLR7",12
"TLR8",0
"TLR8-AS1",123.75
"TLR9",544.625
"TLX1",132
"TLX2",0
"TLX3",0
"TM4SF1",274.833333333333
"TM4SF18",12.75
"TM4SF19",0
"TM4SF20",0
"TM4SF4",0
"TM4SF5",0
"TM6SF1",915.833333333333
"TM6SF2",0
"TM7SF2",0
"TMC1",0
"TMC2",9518.825
"TMC3",238
"TMC4",0
"TMC5",0
"TMC6",4420.61666666667
"TMC7",123
"TMC8",0
"TMCC2",0
"TMCC3",14236.4958208458
"TMCO2",0
"TMCO4",6034.85
"TMCO5A",1969.10198412698
"TMED1",459082.854265875
"TMED11P",28560.2108044733
"TMED6",0
"TMED7-TICAM2",66437.3654761905
"TMEFF1",0
"TMEFF2",0
"TMEM100",0
"TMEM101",0
"TMEM102",0
"TMEM106A",99376.1047008548
"TMEM106C",0
"TMEM107",0
"TMEM108",0
"TMEM114",353.533333333333
"TMEM117",16672.2511904763
"TMEM119",0
"TMEM121",3
"TMEM125",0
"TMEM126A",3137.82976190476
"TMEM129",3204.95833333333
"TMEM130",0
"TMEM132A",0
"TMEM132B",0
"TMEM132C",0
"TMEM132D",0
"TMEM132E",462.75
"TMEM139",0
"TMEM141",8132.51666666667
"TMEM143",11137.0166666667
"TMEM144",2793.41666666667
"TMEM145",0
"TMEM150A",1
"TMEM150B",0
"TMEM150C",0
"TMEM151A",0
"TMEM151B",120.833333333333
"TMEM154",0
"TMEM155",14445.319047619
"TMEM156",0
"TMEM158",0
"TMEM159",116.583333333333
"TMEM160",3
"TMEM163",0
"TMEM164",19861.7166666667
"TMEM169",256.5
"TMEM17",61.75
"TMEM170B",5089.9373015873
"TMEM171",0
"TMEM174",217
"TMEM176A",0
"TMEM176B",209
"TMEM177",27024.3333333333
"TMEM179",0
"TMEM182",669.5
"TMEM183A",5700.38333333333
"TMEM184A",0
"TMEM186",923.166666666667
"TMEM187",240056.679761904
"TMEM189",131.916666666667
"TMEM190",0
"TMEM191A",417.25
"TMEM191B",223.333333333333
"TMEM191C",2
"TMEM196",29189.9676767677
"TMEM198",0
"TMEM198B",3694.15
"TMEM200A",0
"TMEM200B",823.5
"TMEM200C",0
"TMEM201",1326.83333333333
"TMEM202",47523.4366071427
"TMEM203",192
"TMEM204",170.25
"TMEM205",0
"TMEM211",0
"TMEM212",353.8
"TMEM213",775.875
"TMEM215",2717.86666666667
"TMEM216",462.166666666667
"TMEM217",0
"TMEM220",353.5
"TMEM221",2819.38452380952
"TMEM225",13397.769047619
"TMEM229A",0
"TMEM229B",3144.41666666667
"TMEM231",99.75
"TMEM232",0
"TMEM233",0
"TMEM235",44731.1742063492
"TMEM236",0
"TMEM238",0
"TMEM239",0
"TMEM240",0
"TMEM241",5921.61666666667
"TMEM244",0
"TMEM25",20.5
"TMEM26",46.5
"TMEM30B",438
"TMEM31",0
"TMEM37",0
"TMEM38A",0
"TMEM38B",86.5
"TMEM40",0
"TMEM41A",57911.3130432069
"TMEM42",661.333333333333
"TMEM44",978.708333333333
"TMEM45A",0
"TMEM45B",0
"TMEM47",918.166666666667
"TMEM51",30
"TMEM52",0
"TMEM53",0
"TMEM54",0
"TMEM59L",0
"TMEM60",0
"TMEM61",0
"TMEM62",11986.2335497835
"TMEM63A",151964.118650794
"TMEM63C",0
"TMEM64",64
"TMEM71",0
"TMEM72",6
"TMEM74",0
"TMEM74B",43
"TMEM79",11475.75
"TMEM80",0
"TMEM81",1299.15952380952
"TMEM82",224.083333333333
"TMEM86A",2828.16666666667
"TMEM86B",34.25
"TMEM88",0
"TMEM88B",0
"TMEM89",0
"TMEM8B",217.333333333333
"TMEM91",7083.33333333333
"TMEM92",0
"TMEM97",0
"TMEM98",9
"TMEM99",19
"TMIE",0
"TMIGD1",0
"TMIGD2",153.75
"TMOD1",0
"TMOD2",343.166666666667
"TMOD4",9683.125
"TMPRSS11A",0
"TMPRSS11B",142.083333333333
"TMPRSS11BNL",112399.306078644
"TMPRSS11D",0
"TMPRSS11E",0
"TMPRSS11F",853.5
"TMPRSS12",476.45
"TMPRSS13",0
"TMPRSS15",0
"TMPRSS2",0
"TMPRSS3",0
"TMPRSS4",0
"TMPRSS5",22
"TMPRSS6",0
"TMPRSS7",9385.63333333333
"TMPRSS9",0
"TMSB15A",0
"TMSB15B",0
"TMSB4Y",0
"TMTC1",0
"TMTC2",102.25
"TMUB1",595.25
"TNC",0
"TNF",0
"C1GALT1",12203.45
"C1GALT1C1",8849.64740259738
"C1orf100",0
"C1orf105",0
"C1orf109",1
"C1orf115",1005.5
"C1orf116",0
"C1orf122",2677.70833333333
"C1orf127",300
"C1orf141",176.5
"C1orf146",3178.6
"C1orf158",0
"C1orf159",5
"C1orf162",455
"C1orf185",49
"C1orf189",0
"C1orf194",0
"C1orf21",185.083333333333
"C1orf210",0
"C1orf216",12280.0333028083
"C1orf220",823.75
"C1orf226",0
"C1orf229",0
"C1orf50",2368.29166666667
"C1orf53",0
"C1orf54",13331.8833333333
"C1orf56",183
"C1orf61",0
"C1orf68",0
"C1orf74",496.933333333333
"C1orf87",0
"C1orf94",50.75
"C1QA",0
"C1QB",2254.89166666667
"C1QC",20.25
"C1QL1",0
"C1QL2",0
"C1QL3",0
"C1QL4",0
"C1QTNF1",0
"C1QTNF2",0
"C1QTNF3",0
"TNFAIP2",0
"TNFAIP3",651.266666666667
"TNFAIP6",0
"TNFAIP8",0
"TNFAIP8L1",16232.75
"TNFAIP8L2",0
"TNFAIP8L3",0
"TNFRSF10A",375.816666666667
"TNFRSF10C",0
"TNFRSF10D",0
"TNFRSF11A",0
"TNFRSF11B",0
"TNFRSF12A",0
"TNFRSF13B",0
"TNFRSF13C",0
"TNFRSF14",522.75
"TNFRSF17",0
"TNFRSF18",0
"TNFRSF19",0
"TNFRSF1B",0
"TNFRSF21",471.333333333333
"TNFRSF25",71
"TNFRSF4",0
"TNFRSF8",0
"TNFRSF9",0
"TNFSF10",0
"TNFSF11",0
"TNFSF12",7
"TNFSF12-TNFSF13",0
"TNFSF13",2107.66666666667
"TNFSF13B",0
"TNFSF14",1
"TNFSF15",2238.75416666667
"TNFSF18",0
"TNFSF4",534.583333333333
"TNFSF8",0
"TNFSF9",0
"TNIK",5481.2630952381
"TNIP3",0
"TNK1",11686.225
"TNMD",0
"TNN",0
"TNNC1",0
"TNNC2",0
"TNNI1",1020.49545454545
"TNNI2",0
"TNNI3",0
"TNNI3K",44301.1464285714
"TNNT1",0
"TNNT2",0
"TNNT3",0
"TNP1",0
"TNP2",12.75
"TNR",0
"TNS1",129.75
"TNS4",0
"TNXB",0
"TOM1L1",802.875
"TOMM20L",22
"TONSL",3878.63333333333
"TOP1MT",52837.9178571428
"TOP2A",0
"TOR2A",1787.125
"TOX",0
"TOX2",0
"TOX3",0
"TP53",22881.25
"TP53AIP1",4
"TP53BP1",0
"TP53I11",1728.875
"TP53INP1",527.083333333333
"TP53INP2",264.916666666667
"TP53TG3",26690.4805555556
"TP53TG5",1083.45833333333
"TP63",0
"TP73",0
"TP73-AS1",394.083333333333
"TPBG",0
"TPD52",3232.22619047619
"TPD52L1",0
"TPD52L3",19023.3877164502
"TPGS1",0
"TPH1",0
"TPH2",931.766666666667
"TPI1P2",711.125
"TPK1",2366.83333333333
"TPM1",0
"TPM2",0
"TPO",0
"TPPP",0
"TPPP2",17
"TPPP3",0
"TPR",0
"TPRG1",0
"TPRN",117522.869462482
"TPRX1",615.95
"TPRXL",0
"TPSAB1",0
"TPSB2",0
"TPSD1",0
"TPSG1",0
"TPST1",73412.3936507937
"TPST2",235.25
"TPTE",0
"TPTE2",1
"TPTEP1",0
"TPX2",0
"TRADD",5380.58333333333
"TRAF1",126.65
"TRAF3IP2-AS1",1514.91666666667
"TRAF3IP3",0
"TRAF4",486.75
"TRAF5",21406
"TRAIP",1021.29166666667
"TRAM1L1",0
"TRAM2",5289.16666666666
"TRAPPC2L",0
"TRAPPC6A",0
"TRAT1",0
"TRDN",0
"TREH",0
"TREM1",0
"TREM2",0
"TREML1",0
"TREML2",4945.45
"TREML4",23719.5337301587
"TRERF1",2198.75
"TREX2",0
"TRH",0
"TRHDE",0
"TRHR",8
"TRIB1",365.75
"TRIB2",409.416666666667
"TRIB3",0
"TRIL",0
"TRIM10",67.5
"TRIM14",30558.0424603175
"TRIM15",0
"TRIM16",2568.40833333333
"TRIM16L",1979.58333333333
"TRIM17",0
"TRIM2",1284.85833333333
"TRIM22",543.433333333333
"TRIM29",0
"TRIM31",0
"TRIM34",12992.0833333333
"TRIM36",0
"TRIM40",1786.57558275058
"TRIM42",24391.1666666667
"TRIM43",0
"TRIM43B",0
"TRIM45",246.75
"TRIM46",23.875
"TRIM47",25309.7261904762
"TRIM48",0
"TRIM49",0
"TRIM5",67950.8287698413
"TRIM50",0
"TRIM54",0
"TRIM55",0
"TRIM58",40998.151984127
"TRIM59",0
"TRIM6",0
"TRIM6-TRIM34",0
"TRIM60",13501.1650793651
"TRIM61",18401.5446428571
"TRIM63",0
"TRIM64",0
"TRIM64B",0
"TRIM64C",0
"TRIM66",2784.95
"TRIM67",0
"TRIM69",101.25
"TRIM7",0
"TRIM71",0
"TRIM72",0
"TRIM73",0
"TRIM9",0
"TRIML2",0
"TRIP13",0
"TRIP6",118.75
"TRMT61A",23919.4436507937
"TRNP1",0
"TRO",0
"TROAP",0
"TRPA1",0
"TRPC1",9051.5630952381
"TRPC3",539.666666666667
"TRPC4",0
"TRPC5",6991.79166666669
"TRPC6",0
"TRPC7",3469.72619047619
"TRPM1",58
"TRPM2",0
"TRPM3",0
"TRPM4",12673.8976190476
"TRPM5",115.333333333333
"TRPM6",396.666666666667
"TRPM8",0
"TRPS1",61
"TRPV1",12055.9833333333
"TRPV2",3.66666666666667
"TRPV3",0
"TRPV4",182
"TRPV5",48
"TRPV6",0
"TSC2",151411.486038961
"TSC22D1-AS1",131.75
"TSC22D3",6157.18333333333
"TSGA10",3706.59166666667
"TSGA10IP",825.466666666667
"TSGA13",3979.60119047619
"TSHB",0
"TSHR",0
"TSHZ1",16629.3904761905
"TSHZ2",0
"TSHZ3",40
"TSKS",24
"TSKU",0
"TSLP",27.5
"TSNARE1",2130.66666666667
"TSNAX-DISC1",28910.875
"TSNAXIP1",1064.5
"TSPAN1",0
"TSPAN10",0
"TSPAN11",0
"TSPAN12",0
"TSPAN13",352.083333333333
"TSPAN15",1128.25
"TSPAN16",1699.45833333333
"TSPAN18",354.416666666667
"TSPAN19",0
"TSPAN2",0
"TSPAN31",615.342857142857
"TSPAN32",0
"TSPAN33",4
"TSPAN4",611.666666666667
"TSPAN5",0
"TSPAN6",26.8333333333333
"TSPAN7",0
"TSPAN8",0
"TSPAN9",1391.25
"TSPEAR",0
"TSPO",0
"TSPO2",0
"TSPY1",0
"TSPY2",0
"TSPY26P",0
"TSPY3",0
"TSPY4",0
"TSPY8",0
"TSPYL2",353.333333333333
"TSPYL5",0
"TSPYL6",9354.63333333334
"TSSC4",1505.08333333333
"TSSK1B",4870.58214285714
"TSSK3",45
"TSSK4",0
"TSSK6",1587.11666666667
"TST",0
"TSTD1",0
"TTBK1",1424.41666666667
"TTC12",64788.1238095236
"TTC16",0
"TTC21A",1000.54166666667
"TTC22",0
"TTC23L",83.5
"TTC24",1
"TTC25",0
"TTC26",28
"TTC28",105693.514285714
"TTC28-AS1",0
"TTC29",0
"TTC32",1039.45833333333
"TTC34",1674
"TTC36",0
"TTC39A",0
"TTC7B",10262.5827380952
"TTC9",27.25
"TTC9B",0
"TTK",0
"TTLL1",43.1666666666667
"TTLL10",0
"TTLL11",16921.3632756133
"TTLL2",680.333333333333
"TTLL3",8755.9
"TTLL6",0
"TTLL7",0
"TTLL9",333.416666666667
"TTN",0
"TTPA",54
"TTR",0
"TTTY10",110200.296199634
"TTTY14",11
"TTTY20",0
"TTYH1",0
"TTYH2",368.75
"TTYH3",31702.660485348
"TUB",1
"TUBA1A",0
"TUBA1B",0
"TUBA1C",0
"TUBA3C",0
"TUBA3D",1511.35
"TUBA3E",11
"TUBA4A",4274.16666666667
"TUBA4B",0
"TUBA8",0
"TUBAL3",0
"TUBB1",179.5
"TUBB2B",143695.910393773
"TUBB3",5
"TUBB4A",0
"TUBB6",5605.89166666667
"TUBB8",0
"TUFT1",1008.625
"TUG1",0
"TULP1",0
"TULP2",0
"TUSC1",0
"TUSC2",135.833333333333
"TUSC3",0
"TWIST1",0
"TWIST2",0
"TWISTNB",3584.25
"TWSG1",129.916666666667
"TXK",0
"TXLNB",0
"TXNDC2",0
"TYMP",965.666666666667
"TYMS",0
"TYR",0
"TYRO3",206.55
"TYROBP",595.583333333333
"TYRP1",0
"TYSND1",805.333333333333
"U2AF1L4",1549.875
"UAP1L1",60.25
"UBA7",1222.925
"UBAP1L",0
"UBASH3A",0
"UBASH3B",203.583333333333
"UBC",0
"UBD",0
"UBE2C",0
"UBE2D4",7481.21666666665
"UBE2E2",9277.25
"UBE2F-SCLY",12684.9650793651
"UBE2NL",45019.079437229
"UBE2Q2P1",1711.33333333333
"UBE2QL1",27175.4944444445
"UBE2T",5
"UBE2U",0
"UBL4B",709.1
"UBQLN3",429.583333333333
"UBQLNL",24
"UBTD1",4
"UBTFL1",0
"UBXN10",0
"UBXN8",236.583333333333
"UCA1",0
"UCHL1",0
"UCK2",1312.58809523809
"UCMA",198014.52355006
"UCN",0
"UCN2",0
"UCN3",0
"UCP1",0
"UCP2",1692.95833333333
"UCP3",32854.9055555556
"UFSP1",225.25
"UGT1A1",0
"UGT1A10",0
"UGT1A3",0
"UGT1A4",0
"UGT1A5",0
"UGT1A6",0
"UGT1A7",8.25
"UGT1A8",0
"UGT1A9",0
"UGT2A1",0
"UGT2A2",2829.1
"UGT2A3",0
"UGT2B10",0
"UGT2B11",0
"UGT2B15",0
"UGT2B17",0
"UGT2B28",0
"UGT2B4",0
"UGT2B7",0
"UGT3A1",0
"UGT3A2",0
"UGT8",0
"UHRF1",1587.12291666667
"ULBP1",0
"ULBP2",0
"ULBP3",0
"ULK4P2",0
"ULK4P3",13
"UMOD",61
"UMODL1",0
"UNC13A",0
"UNC13C",0
"UNC13D",480.25
"UNC45B",0
"UNC5A",193.5
"UNC5B",0
"UNC5C",0
"UNC5CL",2252.83333333333
"UNC5D",0
"UNC79",0
"UNC80",9
"UNC93A",0
"UNC93B1",201.416666666667
"UNCX",2510.98809523809
"UPB1",0
"UPK1A",0
"UPK1B",0
"UPK2",0
